geracao,fit_medio,fit_melhor,fit_pior,fit_std,coletas,entregas,colisoes,mortos,taxa_coleta,taxa_entrega,melhor_tempo,tempo_medio_entrega,distancia_media_entrega,taxa_mutacao_atual,forca_mutacao_atual,tempo_real_geracao_seg
140,15861.837122358382,15988.588301457883,15607.992302064758,126.62262619292193,40,40,50,0,1.0,1.0,4.279999999999995,4.521724999999996,757.2556015998158,0.05,0.06,0.0005335807800292969
141,6427.922726446847,15657.400705231463,4278.101373049454,4178.5818122438295,7,7,91,0,0.175,0.175,4.172999999999992,4.322571428571423,773.9714285714275,0.05,0.06,0.000194549560546875
142,15723.435658645418,15763.33631809485,15681.968825665343,21.140325498543,40,40,0,0,1.0,1.0,3.5599999999999925,3.624074999999992,724.8149999999993,0.05,0.06,0.00016260147094726562
143,12632.79407664968,12702.292534355167,12596.025980489609,21.39865459160863,40,40,0,0,1.0,1.0,2.229999999999997,2.236849999999997,447.36999999999915,0.05,0.06,0.00015306472778320312
144,13711.35948192373,13759.352666391409,13670.913512441472,17.92869594235107,40,40,0,0,1.0,1.0,2.685999999999995,2.686899999999995,537.379999999999,0.05,0.06,0.00015997886657714844
145,13715.191053952376,13796.725782294398,13613.776206064405,52.88587816015248,40,40,0,0,1.0,1.0,2.680999999999995,2.7179749999999947,543.5949999999987,0.05,0.06,0.00016069412231445312
146,12434.323208326397,12489.616105810383,12371.197902579202,24.171359896206,40,40,0,0,1.0,1.0,2.1459999999999964,2.159474999999996,431.89499999999896,0.05,0.06,0.00015807151794433594
147,13878.946325173743,13953.000675888437,13841.536448139213,22.970101816431757,40,40,0,0,1.0,1.0,2.819999999999996,2.8871499999999957,577.4299999999992,0.05,0.06,0.00032806396484375
148,14283.261411069438,14327.448527228378,14205.571554698734,28.46644983167281,40,40,40,0,1.0,1.0,3.6629999999999914,3.945474999999991,602.2299999999989,0.05,0.06,0.0004067420959472656
149,13765.73532974626,13854.450266511989,13683.38976878252,33.16866190274504,40,40,0,0,1.0,1.0,2.6679999999999957,2.7131999999999956,542.6399999999987,0.05,0.06,0.00018334388732910156
150,13089.680810802234,13143.426294925972,13022.60861160929,28.976861660105694,40,40,0,0,1.0,1.0,2.4379999999999966,2.5332499999999962,506.2940064343169,0.05,0.06,0.0005075931549072266
151,13617.481484260828,13679.334829278187,13568.424879016504,28.60280945251336,40,40,0,0,1.0,1.0,2.623999999999996,2.6634249999999957,532.6849999999986,0.05,0.06,0.00017499923706054688
152,9492.328787185508,15241.174022899057,3041.711549305611,5915.0050023916265,21,21,44,0,0.525,0.525,3.654999999999993,4.170571428571423,695.6285714285704,0.05,0.06,0.0001518726348876953
153,13596.053352173327,13650.761587909863,13542.723384594243,23.976014672758552,40,40,0,0,1.0,1.0,2.6359999999999966,2.6661499999999965,533.2299999999987,0.05,0.06,0.00014591217041015625
154,16568.579308252818,18309.998887931466,4189.57845543476,3088.6098094100544,39,37,154,2,0.975,0.925,5.784000000000011,7.293675675675674,1231.8609058174184,0.05,0.06,0.0003955364227294922
155,12397.802639080353,12429.938288899393,12280.580595656545,29.410441436070347,40,40,0,0,1.0,1.0,2.1159999999999974,2.1317499999999976,426.3499999999991,0.05,0.06,0.0001506805419921875
156,13852.2787536169,15700.751153809286,912.9499908320846,3428.6476223387012,39,35,159,4,0.975,0.875,4.986000000000004,5.580514285714297,806.0171428571417,0.05,0.06,0.0005342960357666016
157,14914.99151839568,15026.963182103105,14656.079827453686,86.57554834569873,40,40,83,0,1.0,1.0,4.123999999999992,4.514849999999997,694.4249999999986,0.05,0.06,0.0005617141723632812
158,14314.873608446005,15347.906215275547,3358.3109739661318,3073.8101325439584,37,37,49,0,0.925,0.925,3.5779999999999914,3.729540540540532,702.1729729729722,0.05,0.06,0.00020384788513183594
159,13431.438726721357,13474.306682380637,13389.10979295425,23.762081856719927,40,40,0,0,1.0,1.0,2.586999999999996,2.626224999999996,525.2449999999986,0.05,0.06,0.0002505779266357422
160,10014.305791609708,15869.814337909575,3576.0173420540946,5453.350966663055,25,20,87,0,0.625,0.5,4.183999999999992,15.244299999999772,810.1570137927342,0.05,0.06,0.00017571449279785156
161,9565.897970091788,16388.300052413917,970.1967717136575,4824.5640534176155,39,15,191,24,0.975,0.375,5.2510000000000066,6.3738000000000214,878.641260058068,0.05,0.06,0.00025081634521484375
162,6331.210849902499,14963.950693228438,3319.605190043353,4299.2970346293605,15,8,48,0,0.375,0.2,3.631999999999992,14.731249999999642,719.9868503177929,0.05,0.06,0.00014543533325195312
163,10611.080491244258,15391.586151940384,3523.029790441449,5103.0062565471335,26,25,102,1,0.65,0.625,3.6399999999999935,9.765759999999805,712.6399999999993,0.05,0.06,0.0002162456512451172
164,13579.988513898628,13600.193977335672,13546.264737815427,11.959969601272459,40,40,0,0,1.0,1.0,2.6179999999999954,2.645199999999995,529.0399999999988,0.05,0.06,0.0001506805419921875
165,14585.38977480349,14994.729967734203,13991.131699341098,310.4217108202695,40,40,45,0,1.0,1.0,3.297999999999993,3.408199999999993,661.1099999999985,0.05,0.06,0.00024890899658203125
166,16501.457177893815,16671.05163074002,15923.234347169435,155.64443238316414,40,40,89,0,1.0,1.0,5.201000000000005,5.61167500000001,834.7799999999992,0.05,0.06,0.00033402442932128906
167,12966.026252719163,13019.464131124638,12904.767112279844,24.117677595552948,40,40,0,0,1.0,1.0,2.365999999999996,2.380874999999996,476.17499999999893,0.05,0.06,0.0005409717559814453
168,13114.759087305172,13165.529756366159,13068.704670815592,23.561556221549946,40,40,0,0,1.0,1.0,2.4279999999999964,2.4368249999999962,487.3649999999989,0.05,0.06,0.00019431114196777344
169,13882.01265708601,13974.886199539313,13813.283848788848,34.55873961822169,40,40,0,0,1.0,1.0,2.737999999999995,2.793474999999995,558.6949999999988,0.05,0.06,0.0003936290740966797
170,16176.777929976204,16634.03917439456,4907.192991350941,1812.0489989674568,39,39,58,0,0.975,0.975,4.868000000000001,5.2145641025641085,818.5230769230758,0.05,0.06,0.0004534721374511719
171,13875.169513441488,14603.751929479575,7941.240004310776,1069.7975952843744,40,39,89,0,1.0,0.975,4.192999999999994,6.801205128205051,647.5149941007146,0.05,0.06,0.0003464221954345703
172,14678.312545666617,15234.875078092336,5687.1221766034405,1465.605847482555,40,39,123,1,1.0,0.975,4.489999999999998,4.640358974358976,786.2176293068538,0.05,0.06,0.0003726482391357422
173,16531.977512959325,16757.39574479069,16087.865466570933,166.03227313741647,40,40,20,0,1.0,1.0,4.00399999999999,4.081124999999991,809.3699999999989,0.05,0.06,0.0001728534698486328
174,5931.602779688923,14255.177830428976,3345.186752418415,4318.680218709283,9,9,87,0,0.225,0.225,5.877000000000015,9.025777777777794,684.5333333333324,0.05,0.06,0.00015878677368164062
175,14593.544507262885,15228.909366384647,3408.863204691109,1800.7479605731446,39,39,46,0,0.975,0.975,3.5219999999999927,3.5747435897435813,700.0153846153836,0.05,0.06,0.0004222393035888672
176,15361.54602424524,15984.897069952574,4110.011941048698,1815.2354758875113,39,39,78,0,0.975,0.975,4.987,5.339564102564108,827.3641025641025,0.05,0.06,0.00037479400634765625
177,14085.79231129709,14985.532928208755,6165.199703751971,1312.8979430265547,40,39,42,0,1.0,0.975,9.009000000000022,18.676307692307404,731.3534581176972,0.05,0.06,0.0005145072937011719
178,13712.83499056679,13744.098069717013,13657.123842868114,21.736591254271346,40,40,0,0,1.0,1.0,2.674999999999995,2.689849999999995,537.9699999999987,0.05,0.06,0.0002200603485107422
179,15328.657567680042,15366.341749351723,15274.577752168228,19.434761314814338,40,40,40,0,1.0,1.0,3.6769999999999934,3.756924999999994,719.4199999999994,0.05,0.06,0.0001614093780517578
180,4387.099170958559,14506.361923985041,807.9355933716828,2962.432557067386,6,3,84,1,0.15,0.075,5.392000000000012,13.623666666666374,643.7999999999989,0.05,0.06,0.00013971328735351562
181,14553.000699283042,14613.260924670118,14478.17843972072,37.365311269937195,40,40,0,0,1.0,1.0,3.035999999999995,3.0580499999999953,611.6099999999988,0.05,0.06,0.00016641616821289062
182,13568.79908521293,13666.887230808024,13480.758681677911,38.88129572185597,40,40,0,0,1.0,1.0,2.6579999999999964,2.7687499999999963,553.5627304030542,0.05,0.06,0.00022220611572265625
183,13547.248517239927,13607.54385254878,13490.052746499086,24.494101629068332,40,40,0,0,1.0,1.0,2.6279999999999957,2.6323999999999956,526.4799999999988,0.05,0.06,0.00017309188842773438
184,10610.376752501837,15197.006450775649,3545.413801639557,5345.4541641228,25,25,56,0,0.625,0.625,3.455999999999993,3.4803599999999926,683.807999999999,0.05,0.06,0.0002586841583251953
185,8538.899278109358,15476.352531413602,2916.3065274772066,5734.580455243162,17,17,122,2,0.425,0.425,4.876000000000001,5.190588235294122,740.0941176470579,0.05,0.06,0.0002124309539794922
186,14131.898193218589,15430.431249475527,4514.593574264022,3195.9334886489764,40,36,46,4,1.0,0.9,3.765999999999991,3.972944444444435,779.1993126890706,0.05,0.06,0.00033593177795410156
187,15842.683978780255,15873.81374235182,15791.015430339383,19.627853339699097,40,40,0,0,1.0,1.0,3.614999999999992,3.679474999999992,735.894999999999,0.05,0.06,0.00021123886108398438
188,15174.497018842387,16651.514332704508,1967.1715456418372,3522.196129608009,38,36,71,0,0.95,0.9,5.140000000000002,6.266111111111087,916.8007131826894,0.05,0.06,0.0003077983856201172
189,13601.927458744642,13638.564927966885,13556.554464918037,19.79214804550486,40,40,0,0,1.0,1.0,2.669999999999997,2.714949999999997,542.9899999999986,0.05,0.06,0.00015878677368164062
190,12429.987540480119,12505.974844375527,12378.167059162768,30.238725346223497,40,40,0,0,1.0,1.0,2.1249999999999982,2.1402999999999985,428.05999999999915,0.05,0.06,0.000171661376953125
191,16189.67782434673,16239.939275870933,15923.27590231898,46.77765397967434,40,40,41,0,1.0,1.0,4.429999999999995,4.492424999999996,794.394999999999,0.05,0.06,0.00016951560974121094
192,13002.497109411841,13048.688711912899,12850.160134625366,47.63055940648351,40,40,0,0,1.0,1.0,2.3519999999999963,2.389349999999996,477.869999999999,0.05,0.06,0.0001595020294189453
193,15432.790078625674,15888.189299434498,14488.430591368287,308.77220687163316,40,40,59,0,1.0,1.0,3.7279999999999935,3.7505499999999934,723.0799999999992,0.05,0.06,0.0001537799835205078
194,16236.514483733796,16329.796916224483,15935.459255566851,110.06761725575097,40,40,46,0,1.0,1.0,4.410999999999995,4.515674999999996,814.7149999999995,0.05,0.06,0.00028204917907714844
195,15629.502538926365,16027.576051141108,15062.143150394546,259.3612775623333,40,40,50,0,1.0,1.0,3.908999999999991,3.986324999999991,780.2999999999995,0.05,0.06,0.00017070770263671875
196,15898.951283419412,16005.746329420677,15592.06019425322,118.40470659210867,40,40,48,0,1.0,1.0,4.192999999999995,4.353449999999998,837.5299999999994,0.05,0.06,0.00019550323486328125
197,13776.456528546876,13806.85353941527,13742.074111847905,18.43370699088648,40,40,0,0,1.0,1.0,2.753999999999995,2.775249999999995,555.0499999999989,0.05,0.06,0.00019097328186035156
198,17578.94231519266,17804.50140639096,16832.99789126523,245.18211496161368,40,40,24,0,1.0,1.0,4.944000000000004,5.087600000000006,1002.6587623991247,0.05,0.06,0.0005276203155517578
199,12476.729463030493,13124.983286108183,11792.540525803359,316.8453358904928,40,40,42,0,1.0,1.0,10.469999999999999,18.89457499999972,580.984999999999,0.05,0.06,0.00039386749267578125
200,13368.650528260263,13491.683921850376,13233.639459503345,51.238556136418886,40,40,0,0,1.0,1.0,2.5329999999999973,2.5466249999999975,509.32499999999874,0.05,0.06,0.00015354156494140625
